L_fit,th_fit,flux_fit,rChiSq,ok,image_id,x,y,adcnn_len,adcnn_beta,adcnn_flux,score_rf,tp,truth_len,dlen,dang,flux_ratio,flux_snr
115.65626481324144,179.81642297252495,47598.05581800656,0.987748418652289,True,0,2157.470781893004,3975.472427983539,59.15102,24.907627,4930.0864,0.5741892800331945,False,,56.50524481324143,25.091204027475044,9.65460885594349,4425.930936268569
141.95582182647001,179.4986941100614,109247.09621303325,1.0063061110272091,True,0,482.6294227188082,3979.872439478585,49.694588,24.252522,4466.773,0.5303742274630389,False,,92.26123382647,24.753827889938606,24.457722882500015,9169.239108818825
117.36884140072023,0.1925295862637294,62256.91527388765,1.0119933083293413,True,0,1572.523469387755,3982.526530612245,48.098324,23.834742,4907.441,0.6820760798865517,False,,69.27051740072022,23.642212413736274,12.686227969707156,5746.602924898241
62.02088604085523,33.3540541755158,13468.253836730451,1.1288902507242038,True,0,1348.5676784249383,92.24938474159148,56.609467,25.573566,6097.093,0.7745746560355874,False,,5.411419040855229,7.780488175515799,2.2089631627286073,1710.1819161089345
83.68070120322675,5.841442239101246,12197.630773018487,1.1461941144295487,True,0,3395.3239051094893,185.3558394160584,56.017467,25.66171,4405.0596,0.6282325900830079,False,,27.663234203226743,19.82026776089876,2.76900470836274,1333.4072974712712
214.4148794984004,19.941779758034816,27294.785090194662,1.0867127445766032,True,0,3947.623781676413,48.26413255360624,51.28222,24.452456,2717.2551,0.5600533861814728,False,,163.13265949840041,4.5106762419652,10.044984399953712,1864.027087148053
138.95891,48.315674,1000.0,0.2817036201319009,True,1,1500.6508145034156,3980.668155543878,138.95891,48.315674,0.0,0.5390214574901092,False,,0.0,0.0,,84.83143246872812
28.51774145641201,24.961836070266383,7952.6901189365335,1.8766718666736102,True,1,4056.8622898318654,31.65892714171337,55.783012,24.810339,2687.2793,0.6076931601617741,False,,27.265270543587988,0.15149707026638382,2.959383536700682,1489.2118953792124
18.642337912539496,59.7171741452902,4073.320110285078,1.2168392638221772,True,1,1782.7099514563106,37.62864077669903,37.9407,25.257433,2469.851,0.5378063589403492,False,,19.298362087460504,34.4597411452902,1.6492169407324886,943.4053906143819
45.594596342163584,23.341986447849067,7406.4356408052045,1.8585532212833287,True,1,3079.810113519092,3929.190918472653,45.58731,25.497162,2141.5642,0.6112586093354695,False,,0.007286342163581594,2.155175552150922,3.4584233528022206,1096.8634517870535
29.767040803081755,14.754867303813791,9004.925864988736,1.7461639325998464,True,1,2872.8920032976093,3954.695795548228,52.87992,25.556051,2285.0938,0.6471903471510507,False,,23.112879196918243,10.8011836961862,3.9407248249453635,1650.4877691458005
59.55437756493613,17.52222568437276,8987.700052103777,1.64992931054269,True,1,2652.848214285714,3958.714285714286,54.24883,24.994707,4016.7925,0.9441997852404928,False,,5.305547564936134,7.472481315627249,2.2375315757793754,1164.6400622097972
12.761924577507646,36.29499456689561,6162.659824911021,2.228412279291143,True,1,4044.105532786885,3916.7674180327863,44.200226,24.77942,3147.0347,0.836405967176568,False,,31.438301422492355,11.515574566895612,1.9582433663381662,1725.083450403415
-1.3396008979899877e-05,120.99871955853737,3404.348989871525,1.9459504869122821,True,1,2495.250797024442,3920.602550478215,47.588085,25.131596,761.41547,0.6185847011254252,False,,47.58809839600898,84.13287644146263,4.471079356808347,3404.348989871525
34.83108729258469,0.09904909709825951,1799.3367047354723,0.3168379311787803,True,1,975.338604484946,3947.1406236040384,196.8331,35.042583,0.0,0.6861275962800423,False,,162.0020127074153,34.94353390290175,,304.87999131947527
47.243549064103576,27.460905171474657,2522.6359423859544,2.033866027967851,True,1,3914.77971646674,3871.4405670665215,47.009506,27.410892,2426.1125,0.6862963774641809,False,,0.23404306410357378,0.05001317147465656,1.039785229409582,367.0145834790119
