#r(AU) rdot(AU/day) norm mean_accel
1.096000 0.003800 47178.000000 0.400000
1.096000 0.003800 47178.000000 -0.600000
1.096000 -0.004000 27630.000000 0.000000
1.096000 -0.004000 27630.000000 -0.200000
1.096000 -0.004000 27630.000000 0.200000
1.096000 -0.004000 27630.000000 -0.400000
1.096000 -0.004000 27630.000000 0.400000
1.096000 -0.004000 27630.000000 -0.600000
1.096000 0.004000 27779.000000 0.000000
1.096000 0.004000 27779.000000 -0.200000
1.096000 0.004000 27779.000000 0.200000
1.096000 0.004000 27779.000000 -0.400000
1.096000 0.004000 27779.000000 0.400000
1.096000 0.004000 27779.000000 -0.600000
1.096000 0.004200 27779.000000 0.000000
1.096000 0.004200 27779.000000 -0.200000
1.096000 0.004200 27779.000000 0.200000
1.096000 0.004200 27779.000000 -0.400000
1.096000 0.004200 27779.000000 0.400000
1.096000 0.004200 27779.000000 -0.600000
1.096000 -0.004200 5815.000000 0.000000
1.096000 -0.004200 5815.000000 -0.200000
1.096000 -0.004200 5815.000000 0.200000
1.096000 -0.004200 5815.000000 -0.400000
1.096000 -0.004200 5815.000000 0.400000
1.096000 -0.004200 5815.000000 0.600000
1.096000 0.004400 27779.000000 0.000000
1.096000 0.004400 27779.000000 -0.200000
1.096000 0.004400 27779.000000 0.200000
1.096000 0.004400 27779.000000 -0.400000
1.096000 0.004400 27779.000000 0.400000
1.096000 0.004400 27779.000000 -0.600000
1.096000 -0.004400 5815.000000 0.000000
1.096000 -0.004400 5815.000000 -0.200000
1.096000 -0.004400 5815.000000 0.200000
1.096000 -0.004400 5815.000000 -0.400000
1.096000 -0.004400 5815.000000 0.400000
1.096000 -0.004400 5815.000000 0.600000
1.096000 0.004600 27779.000000 0.000000
1.096000 0.004600 27779.000000 -0.200000
1.096000 0.004600 27779.000000 0.200000
1.096000 0.004600 27779.000000 -0.400000
1.096000 0.004600 27779.000000 0.400000
1.096000 0.004600 27779.000000 -0.600000
1.096000 -0.004600 5815.000000 0.000000
1.096000 -0.004600 5815.000000 -0.200000
1.096000 -0.004600 5815.000000 0.200000
1.096000 -0.004600 5815.000000 -0.400000
1.096000 -0.004600 5815.000000 0.400000
1.096000 -0.004600 5815.000000 0.600000
1.096000 0.004800 27779.000000 0.000000
1.096000 0.004800 27779.000000 -0.200000
1.096000 0.004800 27779.000000 0.200000
1.096000 0.004800 27779.000000 -0.400000
1.096000 0.004800 27779.000000 0.400000
1.096000 0.004800 27779.000000 -0.600000
1.096000 -0.004800 5815.000000 0.000000
1.096000 -0.004800 5815.000000 -0.200000
1.096000 -0.004800 5815.000000 0.200000
1.096000 -0.004800 5815.000000 -0.400000
1.096000 -0.004800 5815.000000 0.400000
1.096000 -0.004800 5815.000000 0.600000
1.096000 0.005000 27779.000000 0.000000
1.096000 0.005000 27779.000000 -0.200000
1.096000 0.005000 27779.000000 0.200000
1.096000 0.005000 27779.000000 -0.400000
1.096000 0.005000 27779.000000 0.400000
1.096000 0.005000 27779.000000 -0.600000
1.096000 -0.005000 5815.000000 0.000000
1.096000 -0.005000 5815.000000 -0.200000
1.096000 -0.005000 5815.000000 0.200000
1.096000 -0.005000 5815.000000 -0.400000
1.096000 -0.005000 5815.000000 0.400000
1.096000 -0.005000 5815.000000 0.600000
1.096000 0.005200 27779.000000 0.000000
1.096000 0.005200 27779.000000 -0.200000
1.096000 0.005200 27779.000000 0.200000
1.096000 0.005200 27779.000000 -0.400000
1.096000 0.005200 27779.000000 0.400000
1.096000 0.005200 27779.000000 -0.600000
1.096000 -0.005200 5815.000000 0.000000
1.096000 -0.005200 5815.000000 -0.200000
1.096000 -0.005200 5815.000000 0.200000
1.096000 -0.005200 5815.000000 -0.400000
1.096000 -0.005200 5815.000000 0.400000
1.096000 -0.005200 5815.000000 0.600000
1.096000 0.005400 27779.000000 0.000000
1.096000 0.005400 27779.000000 -0.200000
1.096000 0.005400 27779.000000 0.200000
1.096000 0.005400 27779.000000 -0.400000
1.096000 0.005400 27779.000000 0.400000
1.096000 0.005400 27779.000000 -0.600000
1.096000 -0.005400 5815.000000 0.000000
1.096000 -0.005400 5815.000000 -0.200000
1.096000 -0.005400 5815.000000 0.200000
1.096000 -0.005400 5815.000000 -0.400000
1.096000 -0.005400 5815.000000 0.400000
1.096000 -0.005400 5815.000000 0.600000
1.096000 0.005600 27779.000000 0.000000
1.096000 0.005600 27779.000000 -0.200000
1.096000 0.005600 27779.000000 0.200000
1.096000 0.005600 27779.000000 -0.400000
1.096000 0.005600 27779.000000 0.400000
1.096000 0.005600 27779.000000 -0.600000
1.096000 -0.005600 5815.000000 0.000000
1.096000 -0.005600 5815.000000 -0.200000
1.096000 -0.005600 5815.000000 0.200000
1.096000 -0.005600 5815.000000 -0.400000
1.096000 -0.005600 5815.000000 0.400000
1.096000 -0.005600 5815.000000 0.600000
1.096000 0.005800 27779.000000 0.000000
1.096000 0.005800 27779.000000 -0.200000
1.096000 0.005800 27779.000000 0.200000
1.096000 0.005800 27779.000000 -0.400000
1.096000 0.005800 27779.000000 0.400000
1.096000 0.005800 27779.000000 -0.600000
1.096000 -0.005800 5815.000000 0.000000
1.096000 -0.005800 5815.000000 -0.200000
1.096000 -0.005800 5815.000000 0.200000
1.096000 -0.005800 5815.000000 -0.400000
1.096000 -0.005800 5815.000000 0.400000
1.096000 -0.005800 5815.000000 0.600000
1.096000 0.006000 27779.000000 0.000000
1.096000 0.006000 27779.000000 -0.200000
1.096000 0.006000 27779.000000 0.200000
1.096000 0.006000 27779.000000 -0.400000
1.096000 0.006000 27779.000000 0.400000
1.096000 0.006000 27779.000000 -0.600000
1.096000 -0.006000 5815.000000 0.000000
1.096000 -0.006000 5815.000000 -0.200000
1.096000 -0.006000 5815.000000 0.200000
1.096000 -0.006000 5815.000000 -0.400000
1.096000 -0.006000 5815.000000 0.400000
1.096000 -0.006000 5815.000000 0.600000
1.096000 0.006200 27779.000000 0.000000
1.096000 0.006200 27779.000000 -0.200000
1.096000 0.006200 27779.000000 0.200000
1.096000 0.006200 27779.000000 -0.400000
1.096000 0.006200 27779.000000 0.400000
1.096000 0.006200 27779.000000 -0.600000
1.096000 -0.006200 5815.000000 0.000000
1.096000 -0.006200 5815.000000 -0.200000
1.096000 -0.006200 5815.000000 0.200000
1.096000 -0.006200 5815.000000 -0.400000
1.096000 -0.006200 5815.000000 0.400000
1.096000 -0.006200 5815.000000 0.600000
1.096000 0.006400 27779.000000 0.000000
1.096000 0.006400 27779.000000 -0.200000
1.096000 0.006400 27779.000000 0.200000
1.096000 0.006400 27779.000000 -0.400000
1.096000 0.006400 27779.000000 0.400000
1.096000 0.006400 27779.000000 -0.600000
1.096000 -0.006400 5815.000000 0.000000
1.096000 -0.006400 5815.000000 -0.200000
1.096000 -0.006400 5815.000000 0.200000
1.096000 -0.006400 5815.000000 -0.400000
1.096000 -0.006400 5815.000000 0.400000
1.096000 -0.006400 5815.000000 0.600000
1.096000 0.006600 27779.000000 0.000000
1.096000 0.006600 27779.000000 -0.200000
1.096000 0.006600 27779.000000 0.200000
1.096000 0.006600 27779.000000 -0.400000
1.096000 0.006600 27779.000000 0.400000
1.096000 0.006600 27779.000000 -0.600000
1.096000 -0.006600 5815.000000 0.000000
1.096000 -0.006600 5815.000000 -0.200000
1.096000 -0.006600 5815.000000 0.200000
1.096000 -0.006600 5815.000000 -0.400000
1.096000 -0.006600 5815.000000 0.400000
1.096000 -0.006600 5815.000000 0.600000
1.096000 0.006800 27779.000000 0.000000
1.096000 0.006800 27779.000000 -0.200000
1.096000 0.006800 27779.000000 0.200000
1.096000 0.006800 27779.000000 -0.400000
1.096000 0.006800 27779.000000 0.400000
1.096000 0.006800 27779.000000 -0.600000
1.096000 -0.006800 5815.000000 0.000000
1.096000 -0.006800 5815.000000 -0.200000
1.096000 -0.006800 5815.000000 0.200000
1.096000 -0.006800 5815.000000 -0.400000
1.096000 -0.006800 5815.000000 0.400000
1.096000 -0.006800 5815.000000 0.600000
1.096000 0.007000 27779.000000 0.000000
1.096000 0.007000 27779.000000 -0.200000
1.096000 0.007000 27779.000000 0.200000
1.096000 0.007000 27779.000000 -0.400000
1.096000 0.007000 27779.000000 0.400000
1.096000 0.007000 27779.000000 -0.600000
1.096000 -0.007000 5815.000000 0.000000
1.096000 -0.007000 5815.000000 -0.200000
1.096000 -0.007000 5815.000000 0.200000
1.096000 -0.007000 5815.000000 -0.400000
1.096000 -0.007000 5815.000000 0.400000
1.096000 -0.007000 5815.000000 0.600000
1.096000 0.007200 27779.000000 0.000000
1.096000 0.007200 27779.000000 -0.200000
1.096000 0.007200 27779.000000 0.200000
1.096000 0.007200 27779.000000 -0.400000
1.096000 0.007200 27779.000000 0.400000
1.096000 0.007200 27779.000000 -0.600000
1.096000 -0.007200 5815.000000 0.000000
1.096000 -0.007200 5815.000000 -0.200000
1.096000 -0.007200 5815.000000 0.200000
1.096000 -0.007200 5815.000000 -0.400000
1.096000 -0.007200 5815.000000 0.400000
1.096000 -0.007200 5815.000000 0.600000
1.096000 0.007400 27779.000000 0.000000
1.096000 0.007400 27779.000000 -0.200000
1.096000 0.007400 27779.000000 0.200000
1.096000 0.007400 27779.000000 -0.400000
1.096000 0.007400 27779.000000 0.400000
1.096000 0.007400 27779.000000 -0.600000
1.096000 -0.007400 5815.000000 0.000000
1.096000 -0.007400 5815.000000 -0.200000
1.096000 -0.007400 5815.000000 0.200000
1.096000 -0.007400 5815.000000 -0.400000
1.096000 -0.007400 5815.000000 0.400000
1.096000 -0.007400 5815.000000 0.600000
1.096000 0.007600 27779.000000 0.000000
1.096000 0.007600 27779.000000 -0.200000
1.096000 0.007600 27779.000000 0.200000
1.096000 0.007600 27779.000000 -0.400000
1.096000 0.007600 27779.000000 0.400000
1.096000 0.007600 27779.000000 -0.600000
1.096000 -0.007600 5815.000000 0.000000
1.096000 -0.007600 5815.000000 -0.200000
1.096000 -0.007600 5815.000000 0.200000
1.096000 -0.007600 5815.000000 -0.400000
1.096000 -0.007600 5815.000000 0.400000
1.096000 -0.007600 5815.000000 0.600000
1.096000 0.007800 27779.000000 0.000000
1.096000 0.007800 27779.000000 -0.200000
1.096000 0.007800 27779.000000 0.200000
1.096000 0.007800 27779.000000 -0.400000
1.096000 0.007800 27779.000000 0.400000
1.096000 0.007800 27779.000000 -0.600000
1.096000 -0.007800 5815.000000 0.000000
1.096000 -0.007800 5815.000000 -0.200000
1.096000 -0.007800 5815.000000 0.200000
1.096000 -0.007800 5815.000000 -0.400000
1.096000 -0.007800 5815.000000 0.400000
1.096000 -0.007800 5815.000000 0.600000
1.096000 -0.008000 5815.000000 0.000000
1.096000 -0.008000 5815.000000 -0.200000
1.096000 -0.008000 5815.000000 0.200000
1.096000 -0.008000 5815.000000 -0.400000
1.096000 -0.008000 5815.000000 0.400000
1.096000 -0.008000 5815.000000 0.600000
1.096000 0.008000 5903.000000 0.000000
1.096000 0.008000 5903.000000 -0.200000
1.096000 0.008000 5903.000000 0.200000
1.096000 0.008000 5903.000000 -0.400000
1.096000 0.008000 5903.000000 0.400000
1.096000 0.008000 5903.000000 0.600000
1.096000 -0.008200 1379.000000 0.000000
1.096000 -0.008200 1379.000000 -0.200000
1.096000 -0.008200 1379.000000 0.200000
1.096000 -0.008200 1379.000000 0.400000
1.096000 -0.008200 1379.000000 0.600000
1.096000 0.008200 5903.000000 0.000000
1.096000 0.008200 5903.000000 -0.200000
1.096000 0.008200 5903.000000 0.200000
1.096000 0.008200 5903.000000 -0.400000
1.096000 0.008200 5903.000000 0.400000
1.096000 0.008200 5903.000000 0.600000
1.096000 -0.008400 1379.000000 0.000000
1.096000 -0.008400 1379.000000 -0.200000
1.096000 -0.008400 1379.000000 0.200000
1.096000 -0.008400 1379.000000 0.400000
1.096000 -0.008400 1379.000000 0.600000
1.096000 0.008400 5903.000000 0.000000
1.096000 0.008400 5903.000000 -0.200000
1.096000 0.008400 5903.000000 0.200000
1.096000 0.008400 5903.000000 -0.400000
1.096000 0.008400 5903.000000 0.400000
1.096000 0.008400 5903.000000 0.600000
1.096000 -0.008600 1379.000000 0.000000
1.096000 -0.008600 1379.000000 -0.200000
1.096000 -0.008600 1379.000000 0.200000
1.096000 -0.008600 1379.000000 0.400000
1.096000 -0.008600 1379.000000 0.600000
1.096000 0.008600 5903.000000 0.000000
1.096000 0.008600 5903.000000 -0.200000
1.096000 0.008600 5903.000000 0.200000
1.096000 0.008600 5903.000000 -0.400000
1.096000 0.008600 5903.000000 0.400000
1.096000 0.008600 5903.000000 0.600000
1.096000 -0.008800 1379.000000 0.000000
1.096000 -0.008800 1379.000000 -0.200000
1.096000 -0.008800 1379.000000 0.200000
1.096000 -0.008800 1379.000000 0.400000
1.096000 -0.008800 1379.000000 0.600000
1.096000 0.008800 5903.000000 0.000000
1.096000 0.008800 5903.000000 -0.200000
1.096000 0.008800 5903.000000 0.200000
1.096000 0.008800 5903.000000 -0.400000
1.096000 0.008800 5903.000000 0.400000
1.096000 0.008800 5903.000000 0.600000
1.096000 -0.009000 1379.000000 0.000000
1.096000 -0.009000 1379.000000 -0.200000
1.096000 -0.009000 1379.000000 0.200000
1.096000 -0.009000 1379.000000 0.400000
1.096000 -0.009000 1379.000000 0.600000
1.096000 0.009000 5903.000000 0.000000
1.096000 0.009000 5903.000000 -0.200000
1.096000 0.009000 5903.000000 0.200000
1.096000 0.009000 5903.000000 -0.400000
1.096000 0.009000 5903.000000 0.400000
1.096000 0.009000 5903.000000 0.600000
1.096000 -0.009200 1379.000000 0.000000
1.096000 -0.009200 1379.000000 -0.200000
1.096000 -0.009200 1379.000000 0.200000
1.096000 -0.009200 1379.000000 0.400000
1.096000 -0.009200 1379.000000 0.600000
1.096000 0.009200 5903.000000 0.000000
1.096000 0.009200 5903.000000 -0.200000
1.096000 0.009200 5903.000000 0.200000
1.096000 0.009200 5903.000000 -0.400000
1.096000 0.009200 5903.000000 0.400000
1.096000 0.009200 5903.000000 0.600000
1.096000 -0.009400 1379.000000 0.000000
1.096000 -0.009400 1379.000000 -0.200000
1.096000 -0.009400 1379.000000 0.200000
1.096000 -0.009400 1379.000000 0.400000
1.096000 -0.009400 1379.000000 0.600000
1.096000 0.009400 5903.000000 0.000000
1.096000 0.009400 5903.000000 -0.200000
1.096000 0.009400 5903.000000 0.200000
1.096000 0.009400 5903.000000 -0.400000
1.096000 0.009400 5903.000000 0.400000
1.096000 0.009400 5903.000000 0.600000
1.096000 -0.009600 1379.000000 0.000000
1.096000 -0.009600 1379.000000 -0.200000
1.096000 -0.009600 1379.000000 0.200000
1.096000 -0.009600 1379.000000 0.400000
1.096000 -0.009600 1379.000000 0.600000
1.096000 0.009600 5903.000000 0.000000
1.096000 0.009600 5903.000000 -0.200000
1.096000 0.009600 5903.000000 0.200000
1.096000 0.009600 5903.000000 -0.400000
1.096000 0.009600 5903.000000 0.400000
1.096000 0.009600 5903.000000 0.600000
1.096000 -0.009800 1379.000000 0.000000
1.096000 -0.009800 1379.000000 -0.200000
1.096000 -0.009800 1379.000000 0.200000
1.096000 -0.009800 1379.000000 0.400000
1.096000 -0.009800 1379.000000 0.600000
1.096000 0.009800 5903.000000 0.000000
1.096000 0.009800 5903.000000 -0.200000
1.096000 0.009800 5903.000000 0.200000
1.096000 0.009800 5903.000000 -0.400000
1.096000 0.009800 5903.000000 0.400000
1.096000 0.009800 5903.000000 0.600000
1.096000 -0.010000 1379.000000 0.000000
1.096000 -0.010000 1379.000000 -0.200000
1.096000 -0.010000 1379.000000 0.200000
1.096000 -0.010000 1379.000000 0.400000
1.096000 -0.010000 1379.000000 0.600000
1.096000 0.010000 5903.000000 0.000000
1.096000 0.010000 5903.000000 -0.200000
1.096000 0.010000 5903.000000 0.200000
1.096000 0.010000 5903.000000 -0.400000
1.096000 0.010000 5903.000000 0.400000
1.096000 0.010000 5903.000000 0.600000
1.096000 -0.010200 1379.000000 0.000000
1.096000 -0.010200 1379.000000 -0.200000
1.096000 -0.010200 1379.000000 0.200000
1.096000 -0.010200 1379.000000 0.400000
1.096000 -0.010200 1379.000000 0.600000
1.096000 0.010200 5903.000000 0.000000
1.096000 0.010200 5903.000000 -0.200000
1.096000 0.010200 5903.000000 0.200000
1.096000 0.010200 5903.000000 -0.400000
1.096000 0.010200 5903.000000 0.400000
1.096000 0.010200 5903.000000 0.600000
1.096000 -0.010400 1379.000000 0.000000
1.096000 -0.010400 1379.000000 -0.200000
1.096000 -0.010400 1379.000000 0.200000
1.096000 -0.010400 1379.000000 0.400000
1.096000 -0.010400 1379.000000 0.600000
1.096000 0.010400 5903.000000 0.000000
1.096000 0.010400 5903.000000 -0.200000
1.096000 0.010400 5903.000000 0.200000
1.096000 0.010400 5903.000000 -0.400000
1.096000 0.010400 5903.000000 0.400000
1.096000 0.010400 5903.000000 0.600000
1.096000 -0.010600 1379.000000 0.000000
1.096000 -0.010600 1379.000000 -0.200000
1.096000 -0.010600 1379.000000 0.200000
1.096000 -0.010600 1379.000000 0.400000
1.096000 -0.010600 1379.000000 0.600000
1.096000 0.010600 5903.000000 0.000000
1.096000 0.010600 5903.000000 -0.200000
1.096000 0.010600 5903.000000 0.200000
1.096000 0.010600 5903.000000 -0.400000
1.096000 0.010600 5903.000000 0.400000
1.096000 0.010600 5903.000000 0.600000
1.096000 -0.010800 1379.000000 0.000000
1.096000 -0.010800 1379.000000 -0.200000
1.096000 -0.010800 1379.000000 0.200000
1.096000 -0.010800 1379.000000 0.400000
1.096000 -0.010800 1379.000000 0.600000
1.096000 0.010800 5903.000000 0.000000
1.096000 0.010800 5903.000000 -0.200000
1.096000 0.010800 5903.000000 0.200000
1.096000 0.010800 5903.000000 -0.400000
1.096000 0.010800 5903.000000 0.400000
1.096000 0.010800 5903.000000 0.600000
1.096000 -0.011000 1379.000000 0.000000
1.096000 -0.011000 1379.000000 -0.200000
1.096000 -0.011000 1379.000000 0.200000
1.096000 -0.011000 1379.000000 0.400000
1.096000 -0.011000 1379.000000 0.600000
1.096000 0.011000 5903.000000 0.000000
1.096000 0.011000 5903.000000 -0.200000
1.096000 0.011000 5903.000000 0.200000
1.096000 0.011000 5903.000000 -0.400000
1.096000 0.011000 5903.000000 0.400000
1.096000 0.011000 5903.000000 0.600000
1.096000 -0.011200 1379.000000 0.000000
1.096000 -0.011200 1379.000000 -0.200000
1.096000 -0.011200 1379.000000 0.200000
1.096000 -0.011200 1379.000000 0.400000
1.096000 -0.011200 1379.000000 0.600000
1.096000 0.011200 5903.000000 0.000000
1.096000 0.011200 5903.000000 -0.200000
1.096000 0.011200 5903.000000 0.200000
1.096000 0.011200 5903.000000 -0.400000
1.096000 0.011200 5903.000000 0.400000
1.096000 0.011200 5903.000000 0.600000
1.096000 -0.011400 1379.000000 0.000000
1.096000 -0.011400 1379.000000 -0.200000
1.096000 -0.011400 1379.000000 0.200000
1.096000 -0.011400 1379.000000 0.400000
1.096000 -0.011400 1379.000000 0.600000
1.096000 0.011400 5903.000000 0.000000
1.096000 0.011400 5903.000000 -0.200000
1.096000 0.011400 5903.000000 0.200000
1.096000 0.011400 5903.000000 -0.400000
1.096000 0.011400 5903.000000 0.400000
1.096000 0.011400 5903.000000 0.600000
1.096000 -0.011600 1379.000000 0.000000
1.096000 -0.011600 1379.000000 -0.200000
1.096000 -0.011600 1379.000000 0.200000
1.096000 -0.011600 1379.000000 0.400000
1.096000 -0.011600 1379.000000 0.600000
1.096000 0.011600 5903.000000 0.000000
1.096000 0.011600 5903.000000 -0.200000
1.096000 0.011600 5903.000000 0.200000
1.096000 0.011600 5903.000000 -0.400000
1.096000 0.011600 5903.000000 0.400000
1.096000 0.011600 5903.000000 0.600000
1.096000 -0.011800 1379.000000 0.000000
1.096000 -0.011800 1379.000000 -0.200000
1.096000 -0.011800 1379.000000 0.200000
1.096000 -0.011800 1379.000000 0.400000
1.096000 -0.011800 1379.000000 0.600000
1.096000 0.011800 5903.000000 0.000000
1.096000 0.011800 5903.000000 -0.200000
1.096000 0.011800 5903.000000 0.200000
1.096000 0.011800 5903.000000 -0.400000
1.096000 0.011800 5903.000000 0.400000
1.096000 0.011800 5903.000000 0.600000
1.096000 0.012000 1368.000000 0.000000
1.096000 0.012000 1368.000000 -0.200000
1.096000 0.012000 1368.000000 0.200000
1.096000 0.012000 1368.000000 0.400000
1.096000 0.012000 1368.000000 0.600000
1.096000 -0.012000 1379.000000 0.000000
1.096000 -0.012000 1379.000000 -0.200000
1.096000 -0.012000 1379.000000 0.200000
1.096000 -0.012000 1379.000000 0.400000
1.096000 -0.012000 1379.000000 0.600000
1.096000 0.012200 1368.000000 0.000000
1.096000 0.012200 1368.000000 -0.200000
1.096000 0.012200 1368.000000 0.200000
